0 2 4.9125766762217164541 9.1187403919037896473e-10 5.9418275158227853397e-06 0.632513045637752791 1.5261648944172898634 3.1862240859267170201 3.186224085967401809 3.1862240860080865978 1e-09 4.13886e-06
164.27104722792608982 2 4.912576794956889259 1.6885124736659949487e-06 5.9416967202604924566e-06 0.63251362183770110104 4.4100556205663705711 0.84589023692762022044 0.84588897297257037433 0.84588770901822818438 1e-09 4.13886e-06
328.54209445585217964 2 4.9125771855855751014 3.0972473973602859451e-06 5.9416593495709968037e-06 0.63251323648704305125 4.5081251518739495765 1.2913826378148325347 1.2913796606883125584 1.2913766835630642316 1e-09 4.13886e-06
492.81314168377821261 2 4.9125768285377331424 3.6752628335395252087e-06 5.9416406641381054582e-06 0.63250761335198546487 4.8074546927255612516 1.5356166171457517056 1.5356129441571957361 1.5356092711688771324 1e-09 4.13886e-06
657.08418891170435927 2 4.9125767984622807916 3.8986859531290808491e-06 5.9416032930960357292e-06 0.63250926487896086403 4.7562226224495445237 2.1304038152173450094 2.1304005112197170746 2.130397207218670097 1e-09 4.13886e-06
821.35523613963039224 2 4.9125772659561670608 5.2105686217067279992e-06 5.9415659218189109691e-06 0.63250332014214305509 4.614157904777108854 2.8160274627789796398 2.8160257962039931812 2.8160241296248926801 1e-09 4.13886e-06
985.62628336755642522 2 4.9125767027087690053 6.3361314530524472769e-06 5.9415285503067269429e-06 0.63250312959384180633 4.7197924428688660115 3.2539463145619387241 3.2539470249549511394 3.253947735350200432 1e-09 4.13886e-06
1149.8973305954830266 2 4.912577214345567711 7.6212272453594863126e-06 5.9414351204978519888e-06 0.6325026405900031623 4.7916560138758566012 3.7256313404753229612 3.72563554281561915 3.7256397451692748746 1e-09 4.13886e-06
1314.1683778234089459 2 4.9125767979834042976 7.8143601249387402202e-06 5.9413977481629245321e-06 0.63249879657945962119 4.709475633076920964 4.3513651711837324498 4.3513724818064698496 4.3513797924392969563 1e-09 4.13886e-06
1478.4394250513350926 2 4.9125767701639428964 9.1362210940248142e-06 5.9413603755929174805e-06 0.63249747563849589849 4.6978378738081456589 4.9065589163127034666 4.9065678808395842836 4.9065768453585629771 1e-09 4.13886e-06
1642.7104722792610119 2 4.9125767250369269945 1.0239892293918736711e-05 5.9413043162971240863e-06 0.63249773876569470588 4.7504567531392876134 5.3974993037387575257 5.3975072329659230519 5.3975151621674006819 1e-09 4.13886e-06
1806.9815195071869312 2 4.9125766999585733785 1.0194312659905118475e-05 5.9413043162971240863e-06 0.63249262839265574243 4.7934215831280964082 5.8981036090705920572 5.8981074383916416437 5.8981112676946025886 1e-09 4.13886e-06
1971.2525667351130778 2 4.9125767130461035492 1.0875914114730873898e-05 5.9412295697465798973e-06 0.63248975911742744138 4.7480587761979604622 0.20385416905715106339 0.20385196729239674074 0.20384976553936789978 1e-09 4.13886e-06
2135.5236139630392245 2 4.9125778483933260077 1.2303689874935170055e-05 5.9412295697465798973e-06 0.63248928058897546656 4.7307846920761420506 0.76469871903457353746 0.76469020098638418315 0.76468168297600802585 1e-09 4.13886e-06
2299.7946611909651438 2 4.9125766417803315989 1.3918520768200234958e-05 5.9411361352359614253e-06 0.63248479218837660998 4.8165674132610769576 1.2224837008611006972 1.2224706181789670723 1.2224575355279101441 1e-09 4.13886e-06
