0 0 2.999999999999999864244335477658776056842e-07 2.770688122656455432525970938861803460895e-05 0.9511492446018976476551642917911522090435 0.8429239176495089136409433194785378873348 0.1110278647563424370137141750092268921435 -0.5669645602115295224265878459846135228872 0.4950612147979652211127188365935580804944 0.0342572002490782942518698916956054745242 0 0 0 0 1 0 1 0 0 0 -1 0.9999996593755869911390732340805698186159 0.3000003933857730009648889790696557611227 0.1040000000000001340039190722563944291323 6.016591919996113979607343935640528798103 3.83685225264078333395900699542835354805 3.664611774102574326406056570704095065594 
164.2710472279261 0 2.999999999999999864244335477658776056842e-07 2.770688122656455432525970938861803460895e-05 0.619768395689889839417219263850711286068 0.9631551451074870096036306676978711038828 0.07883890900506186627527682730942615307868 -0.7751454976155359721801119121664669364691 0.3331155949019837247959685555542819201946 -0.002391095886481263595169100000248363357969 0 0 0 0 1 0 1 1 1 0 -1 0.9706121210550722189225325564621016383171 0.2443583418611046664814523410313995555043 0.06926568386578055291913358360034180805087 5.836439651493888547406641009729355573654 4.01241266883040115232006428414024412632 4.029378914108439957431073707994073629379 
328.5420944558522 0 2.999999999999999864244335477658776056842e-07 2.770688122656455432525970938861803460895e-05 -0.7598288941979736144105572748230770230293 0.2728440886603034076784979333751834928989 -0.01317425176557408990352104893872819957323 -0.2744377583236001227895428655756404623389 -1.159075260155408182427549945714417845011 -0.03822898596802424414642374017603287938982 0 0 0 0 1 0 1 1 1 0 -1 0.9463099565983750238729044212959706783295 0.1835303927924075428901318218777305446565 0.03781940980035098515132929719584353733808 5.492535615626953138246335583971813321114 4.351849300854020441420288989320397377014 5.74922833834883917347724491264671087265 
492.8131416837782 0 2.999999999999999864244335477658776056842e-07 2.770688122656455432525970938861803460895e-05 0.3004614172164988272761831922252895310521 0.9580175776972855716806520831596571952105 0.005119852736947315928472956869654808542691 -0.9405057547609698698209967915317974984646 0.1848291694065952728287527406791923567653 -0.01295320295427728439496828372057279921137 0 0 0 0 1 0 1 1 1 0 -1 0.9319073223404698014249447624024469405413 0.1339918779034416362883064266497967764735 0.01399469616857280940269703251033206470311 4.781411713218202130804002081276848912239 5.060973364875815505570244567934423685074 4.205865011645514961458047764608636498451 
657.0841889117044 0 2.999999999999999864244335477658776056842e-07 2.770688122656455432525970938861803460895e-05 1.003627983601620643483443018340039998293 -0.07388255022507227154360265330979018472135 0.001420664970215159382538328003420247114263 0.1202129937166416528970813715204712934792 0.9443945599762081366534971493820194154978 -0.00231987077748992305548103587398145464249 0 0 0 0 1 0 1 1 1 0 -1 0.9250234571671395178427133032528217881918 0.1025978258809192439349189385211502667516 0.002884386704786668330358079259667647420429 3.579545773674551512044672563206404447556 6.262598883076842426476105174515396356583 2.547064833794280502843321301043033599854 
821.3552361396304 0 2.999999999999999864244335477658776056842e-07 2.770688122656455432525970938861803460895e-05 0.3693890988644564776777201586810406297445 0.9003661906023959771161457865673583000898 -0.0002028735832442243544083970707703201696859 -0.9320991604511205119720784750825259834528 0.3177340045974186844013331665337318554521 0.0002447076316412937803390637014899766654707 0 0 0 0 1 0 1 1 1 0 -1 0.9213833143408906023452686895325314253569 0.08271715047613430182860128070387872867286 0.0003150820544164040573620333418602967867628 1.904435942580731788709158536221366375685 1.654422843813188048756046555354259908199 4.025548197559681184998225944582372903824 
985.6262833675564 0 2.999999999999999864244335477658776056842e-07 2.770688122656455432525970938861803460895e-05 -0.219082345565141500820516284875338897109 0.8998312068133196284236419160151854157448 1.905920442202224958480778760350204947827e-05 -0.9865951289435345161749069120560307055712 -0.3133666814937942635133083513210294768214 -1.039053673195092939915678414974919974156e-05 0 0 0 0 1 0 1 1 1 0 -1 0.9191295027964334618530983789241872727871 0.06908618530046252426135566793163889087737 2.232164601948493487916860833486509818613e-05 6.124326842019614858259046741295605897903 3.718005334467432199119230062933638691902 4.670786535778922221595621522283181548119 
1149.897330595483 0 2.999999999999999864244335477658776056842e-07 2.770688122656455432525970938861803460895e-05 0.9625575233684825482427527276740875095129 -0.06650253302768370511355300322975381277502 7.499311420962203017081398881416021140467e-07 0.09718395816402551623536254510327125899494 0.9866892130715410047514524194411933422089 -8.210535889765251760396180986945058322135e-07 0 0 0 0 1 0 1 1 1 0 -1 0.9175514700904824350047306324995588511229 0.05922453506616236901249905599797784816474 1.152698970187591818873165672165725936793e-06 3.81264437826706670264798049174714833498 6.029425680930278197422467201249673962593 2.597719804707156132650425206520594656467 
1314.168377823409 0 2.999999999999999864244335477658776056842e-07 2.770688122656455432525970938861803460895e-05 0.8844830753613390772471802847576327621937 0.3829115175843907925568032624141778796911 -3.778852320550140154533128814678955009754e-08 -0.393625472141358734301519461951102130115 0.9104457002257265729738833215378690510988 2.882965203793695034058709866179454062163e-08 0 0 0 0 1 0 1 1 1 0 -1 0.9163851256697952418761587978224270045757 0.0517554348102054820324191553027048939839 4.712160915387242321352754908202198347311e-08 1.341119795696960714792567159747704863548 2.217947003373943903881126971100457012653 3.131719630419923738884335762122645974159 
1478.439425051335 0 2.999999999999999864244335477658776056842e-07 2.770688122656455432525970938861803460895e-05 -0.8559488265617135605012322230322752147913 0.2108487296935841470713057788088917732239 -1.344418867056742413143467044784988562167e-09 -0.230773641834770976144497467430483084172 -1.059801866161770966812127880984917283058 -1.02557877122064849890386758877623349373e-09 0 0 0 0 1 0 1 1 1 0 -1 0.9154725561450018922471372206928208470345 0.04591830696272228978793705778116418514401 0 0 3.55891628835840245770327783247921615839 5.679057750585688957301044865744188427925 
