100 8.4923826158046718292e-05
200 6.7095704376697547005e-05
300 6.3117191195487975424e-05
400 6.1988282948732372954e-05
500 6.3080079853534699571e-05
600 6.1951171606779097101e-05
700 6.6949218511581427187e-05
800 6.6900387406349187767e-05
900 6.2015626579523083946e-05
1000 6.6037110984325413164e-05
1100 6.4105466008186341416e-05
1200 6.6103518009185798713e-05
1300 6.5880857408046728484e-05
1400 6.2925778329372413595e-05
1500 6.4970701932907099613e-05
1600 6.5015621483325956734e-05
1700 6.3083983957767483428e-05
1800 6.2908202409744267466e-05
1900 6.5929688513278967904e-05
2000 6.4974606037139897023e-05
2100 6.7925781011581428054e-05
2200 6.2041014432907110564e-05
2300 6.6039063036441798316e-05
2400 6.5083988010883325878e-05
2500 6.2931641936302181047e-05
2600 6.2046874314546592347e-05
2700 6.1917968094348904327e-05
2800 6.2033202499151230075e-05
2900 6.2904298305511470056e-05
3000 6.2996096909046167892e-05
3100 6.3064455986022952146e-05
3200 6.2912106513977051323e-05
3300 6.2003906816244120379e-05
3400 6.2095701694488532546e-05
3500 6.2919922173023231033e-05
3600 6.203515455126762878e-05
3700 6.2882810831069941627e-05
3800 6.1998046934604652148e-05
3900 6.3089840114116665991e-05
4000 6.3914060592651364477e-05
4100 6.3958987593650820039e-05
4200 6.5003909170627591609e-05
4300 6.2095701694488532546e-05
4400 6.1966795474290844526e-05
4500 6.4035154879093172009e-05
4600 6.1906248331069954312e-05
4700 6.1998046934604652148e-05
4800 6.3089840114116665991e-05
4900 6.1960939317941661963e-05
5000 6.3052736222743988579e-05
5100 6.6074222326278689017e-05
5200 6.1945311725139615318e-05
5300 6.3037112355232241155e-05
5400 6.2884762883186340332e-05
5500 6.197656318545342294e-05
5600 6.3068360090255736004e-05
5700 6.1939451843500133534e-05
5800 6.203125044703483137e-05
5900 6.407617032527923172e-05
6000 6.1947263777256014023e-05
6100 6.3015624880790712726e-05
6200 6.2107421457767482561e-05
6300 6.2955081462860108181e-05
6400 6.3046872615814207575e-05
6500 6.1917968094348904327e-05
6600 6.2033202499151230075e-05
6700 6.3101559877395629558e-05
6800 6.1972655355930326309e-05
6900 6.2064453959465024145e-05
7000 6.2912106513977051323e-05
7100 6.3003905117511749159e-05
7200 6.2095701694488532546e-05
7300 6.2919922173023231033e-05
7400 6.203515455126762878e-05
7500 6.1882812529802326399e-05
7600 6.1998046934604652148e-05
7700 6.4042970538139338166e-05
7800 6.3111327588558194419e-05
7900 6.2958985567092892038e-05
8000 6.3027344644069676293e-05
8100 7.8011721372604373803e-05
8200 6.4056642353534700438e-05
8300 6.3880860805511470923e-05
8400 6.1996094882488253443e-05
8500 6.4064450562000281706e-05
8600 6.3888669013977052191e-05
8700 6.2957033514976506886e-05
8800 6.2072265893220904633e-05
8900 6.2919922173023231033e-05
9000 6.203515455126762878e-05
9100 6.1882812529802326399e-05
9200 6.4927734434604641198e-05
9300 6.2042970210313794937e-05
9400 6.2890626490116121336e-05
9500 6.2005858868360519084e-05
9600 6.2121093273162844833e-05
9700 6.2945313751697543319e-05
9800 6.1060547828674312286e-05
9900 6.2884762883186340332e-05
10000 6.2976561486721038168e-05
10100 6.2068358063697821555e-05
10200 6.2916018068790433623e-05
10300 6.2007810920476917789e-05
10400 6.3076168298721317271e-05
10500 6.292382627725601489e-05
10600 6.2039062380790711859e-05
10700 6.1886720359325409478e-05
10800 6.2955081462860108181e-05
10900 6.3046872615814207575e-05
11000 6.2894530594348905194e-05
11100 6.298632919788360303e-05
11200 6.3078127801418300865e-05
11300 6.2925778329372413595e-05
11400 6.2017578631639482651e-05
11500 6.4062498509883883e-05
11600 6.2910154461860652618e-05
11700 6.2025390565395363139e-05
11800 6.4093753695487976291e-05
11900 7.8078128397464759353e-05
12000 6.1925780028104784815e-05
12100 6.3017576932907111431e-05
12200 6.4085938036441810134e-05
12300 6.2933593988418579752e-05
12400 6.20488263666629775e-05
12500 6.1896484345197675119e-05
12600 6.2988281250000001735e-05
12700 6.5033204853534701305e-05
12800 6.1904296278953555607e-05
12900 6.2996096909046167892e-05
13000 6.3087888062000280838e-05
13100 6.195898354053497759e-05
13200 6.3050784170627589874e-05
13300 6.4072266221046447862e-05
13400 6.2919922173023231033e-05
13500 6.203515455126762878e-05
13600 6.1882812529802326399e-05
13700 6.2974609434604639463e-05
13800 6.5996095538139339901e-05
13900 6.3064455986022952146e-05
14000 6.2912106513977051323e-05
14100 6.2027342617511748292e-05
14200 6.4095705747604374996e-05
14300 6.3919924199581145481e-05
14400 6.3011720776557928868e-05
14500 6.1882812529802326399e-05
14600 6.2974609434604639463e-05
14700 6.3066408038139350851e-05
14800 6.291406601667404847e-05
14900 6.2029298394918446218e-05
15000 6.3121095299720759281e-05
15100 6.2968753278255470453e-05
15200 6.3060544431209569847e-05
15300 6.3884764909744268333e-05
15400 6.5882809460163113636e-05
15500 6.1998046934604652148e-05
15600 6.4066402614116666858e-05
15700 6.291406601667404847e-05
15800 6.3005857169628147864e-05
15900 6.30976557731628457e-05
16000 6.1968751251697542452e-05
16100 6.20839856564998682e-05
16200 6.5105468034744269417e-05
16300 6.2953121960163111034e-05
16400 6.2044922262430193642e-05
16500 6.189257651567459204e-05
16600 6.1984375119209289876e-05
16700 6.2099609524011615625e-05
16800 6.5121091902256016842e-05
16900 6.1992187052965170365e-05
17000 6.5013669431209571582e-05
17100 6.2105469405651097408e-05
17200 6.3929684460163111901e-05
17300 6.6904298961162570066e-05
17400 6.297265738248825431e-05
17500 6.2087889760732652058e-05
17600 6.2935546040534978457e-05
17700 6.2050782144069675426e-05
17800 6.3119143247604374129e-05
17900 6.2943361699581144614e-05
18000 6.2058594077825542362e-05
18100 6.3103511929512028263e-05
18200 6.1974611133337024235e-05
18300 6.206640601158142285e-05
18400 6.5111331641674036869e-05
18500 6.2958985567092892038e-05
18600 6.2074217945337303338e-05
18700 6.1921875923872000957e-05
18800 6.3013672828674314021e-05
18900 6.3105471432209011857e-05
19000 6.197656318545342294e-05
19100 6.4044922590255736871e-05
19200 6.2892578542232520041e-05
19300 6.2007810920476917789e-05
19400 6.3099607825279230853e-05
19500 6.1947263777256014023e-05
19600 7.6931640505790711533e-05
19700 6.3976563513278966169e-05
19800 6.6951170563697812339e-05
19900 6.3042968511581423717e-05
20000 6.1914063990116120469e-05
20100 6.1029296368360518217e-05
20200 6.2121093273162844833e-05
20300 6.1968751251697542452e-05
20400 6.3060544431209569847e-05
20500 6.2908202409744267466e-05
20600 6.3000001013278965302e-05
20700 6.2115233391523363049e-05
20800 6.3939452171325690316e-05
20900 6.2054686248302459283e-05
21000 6.1925780028104784815e-05
21100 6.2994137406349184297e-05
21200 6.4062498509883883e-05
21300 6.2910154461860652618e-05
21400 6.3978515565395351321e-05
21500 6.2093749642372133841e-05
21600 6.2917970120906832328e-05
21700 6.3009768724441530163e-05
21800 6.2101561576128000777e-05
21900 6.3925780355930328044e-05
22000 6.3017576932907111431e-05
22100 6.3109375536441809267e-05
22200 6.1980467289686206798e-05
22300 6.2072265893220904633e-05
22400 6.1943359673023230165e-05
22500 6.4988277852535245743e-05
22600 6.2080077826976771569e-05
22700 6.1927735805511469188e-05
22800 6.2019530683755881356e-05
22900 6.3111327588558194419e-05
23000 6.2958985567092892038e-05
23100 6.2074217945337303338e-05
23200 6.4119137823581690136e-05
23300 6.1966795474290844526e-05
23400 6.3058592379093171142e-05
23500 6.2906250357627868761e-05
23600 6.2021482735872266508e-05
23700 6.4066402614116666858e-05
23800 6.1914063990116120469e-05
23900 6.2005858868360519084e-05
24000 6.30976557731628457e-05
24100 6.1968751251697542452e-05
24200 6.20839856564998682e-05
24300 6.2908202409744267466e-05
24400 6.19999989867210373e-05
24500 6.4068362116813664005e-05
24600 6.2916018068790433623e-05
24700 6.203125044703483137e-05
24800 6.1878904700279243321e-05
24900 6.2970705330371855605e-05
25000 6.2062498182058339772e-05
25100 6.1910156160593037391e-05
25200 6.2001954764127735226e-05
25300 6.2093749642372133841e-05
25400 8.9041016995906828425e-05
25500 6.7039065062999726318e-05
25600 6.4107425510883338563e-05
25700 6.1978515237569808093e-05
25800 6.2070313841104505928e-05
25900 6.194140762090683146e-05
26000 6.3033200800418858856e-05
26100 6.1880860477685927694e-05
26200 6.2925778329372413595e-05
26300 6.3017576932907111431e-05
26400 6.1888672411441808183e-05
26500 6.3957028090953822893e-05
26600 6.2072265893220904633e-05
26700 6.1896484345197675119e-05
26800 6.2988281250000001735e-05
26900 6.2103517353534698703e-05
27000 6.2927737832069397189e-05
27100 6.2042970210313794937e-05
27200 6.4111329615116122421e-05
27300 6.2958985567092892038e-05
27400 6.3050784170627589874e-05
27500 6.1921875923872000957e-05
27600 6.4966797828674315756e-05
27700 6.2082029879093170274e-05
27800 6.2906250357627868761e-05
27900 6.2998048961162566597e-05
28000 6.2089845538139349984e-05
28100 6.1937499791383748382e-05
28200 6.3005857169628147864e-05
28300 6.2121093273162844833e-05
28400 6.2968753278255470453e-05
28500 6.2060546129941941067e-05
28600 6.2884762883186340332e-05
28700 6.2976561486721038168e-05
28800 6.2091797590255735136e-05
28900 6.2939450144767762315e-05
29000 6.3007809221744533017e-05
29100 6.1878904700279243321e-05
29200 6.2970705330371855605e-05
29300 6.2085937708616253353e-05
29400 6.2933593988418579752e-05
29500 6.20488263666629775e-05
29600 6.6046878695487978026e-05
29700 6.3115231692790991829e-05
29800 6.1986327171325688581e-05
29900 6.3078127801418300865e-05
30000 6.1949219554662711949e-05
30100 6.7923828959465029349e-05
30200 6.2015626579523083946e-05
30300 6.2107421457767482561e-05
30400 6.195507943630218018e-05
30500 6.3046872615814207575e-05
30600 6.2894530594348905194e-05
30700 6.1986327171325688581e-05
30800 6.4054690301418301733e-05
30900 6.2902346253395084903e-05
31000 6.3970699906349185165e-05
31100 0.00013288672268390656125
31200 6.1978515237569808093e-05
31300 6.5999999642372137311e-05
31400 6.602148711681366574e-05
31500 6.3113279640674593124e-05
31600 6.1984375119209289876e-05
31700 6.3052736222743988579e-05
31800 6.192382797598838611e-05
31900 6.5945312380790715328e-05
32000 6.2060546129941941067e-05
32100 6.3884764909744268333e-05
32200 6.2976561486721038168e-05
32300 6.2091797590255735136e-05
32400 6.2916018068790433623e-05
32500 6.2007810920476917789e-05
32600 6.1878904700279243321e-05
32700 6.612109392881393129e-05
32800 6.1992187052965170365e-05
32900 6.3083983957767483428e-05
33000 6.195507943630218018e-05
33100 6.2046874314546592347e-05
33200 6.1917968094348904327e-05
33300 6.2009766697883602162e-05
33400 6.1880860477685927694e-05
33500 6.4902342855930328911e-05
33600 6.3947267830371856473e-05
33700 6.303906440734863986e-05
33800 6.3107423484325410562e-05
33900 6.2955081462860108181e-05
34000 6.3046872615814207575e-05
34100 6.2894530594348905194e-05
34200 6.1986327171325688581e-05
34300 6.3054688274860387284e-05
34400 6.1902344226837156902e-05
34500 6.1994139105081555517e-05
34600 6.3085936009883882133e-05
34700 6.3910156488418580619e-05
34800 6.2025390565395363139e-05
34900 6.2117189168930060975e-05
35000 6.098828092217445173e-05
35100 6.2080077826976771569e-05
35200 6.2927737832069397189e-05
35300 6.3019528985023496584e-05
35400 6.3111327588558194419e-05
35500 6.2958985567092892038e-05
35600 6.1074219644069674558e-05
35700 6.4119137823581690136e-05
35800 6.1990235000848771659e-05
35900 6.2105469405651097408e-05
36000 6.2929689884185795895e-05
36100 6.3998043537139896156e-05
36200 6.5042965114116667725e-05
36300 6.2890626490116121336e-05
36400 6.0982421040534976722e-05
36500 6.3050784170627589874e-05
36600 6.2898434698581702604e-05
36700 6.299023330211640044e-05
36800 8.6031250655651091554e-05
36900 6.3099607825279230853e-05
37000 6.2947265803813942024e-05
37100 6.303906440734863986e-05
37200 7.1919925510883331949e-05
37300 6.2011718750000000867e-05
37400 6.3080079853534699571e-05
