100.0 0.0007550312280654907
200.0 0.000694894552230835
300.0 0.0006949785351753235
400.0 0.0006949355602264405
500.0 0.0007360253930091858
600.0 0.0006970058679580689
700.0 0.0011518906354904175
800.0 0.0007059511542320252
900.0 0.0006959081888198853
1000.0 0.0007549941539764405
1100.0 0.000682058572769165
1200.0 0.0006461074352264404
1300.0 0.0005961074233055115
1400.0 0.0008849492073059082
1500.0 0.0005089316368103027
1600.0 0.00048789453506469725
1700.0 0.00046397852897644043
1800.0 0.00042800000309944154
1900.0 0.00041190820932388304
2000.0 0.0004079570174217224
2100.0 0.0005910878777503968
2200.0 0.00034495118260383605
2300.0 0.0003350488245487213
2400.0 0.0003161035180091858
2500.0 0.00032204100489616395
2600.0 0.00028511327505111695
2700.0 0.00028496482968330385
2800.0 0.000346072256565094
2900.0 0.00033694922924041746
3000.0 0.0002670019567012787
3100.0 0.00022403906285762786
3200.0 0.00021904297173023224
3300.0 0.00021807031333446504
3400.0 0.00020393750071525575
3500.0 0.00019696874916553498
3600.0 0.00029592382907867433
3700.0 0.00018696874380111695
3800.0 0.0001860136687755585
3900.0 0.00016992187500000002
4000.0 0.0002089863270521164
4100.0 0.00016994141042232515
4200.0 0.0001621074229478836
4300.0 0.000257999986410141
4400.0 0.0001589921861886978
4500.0 0.00015510156750679017
4600.0 0.00014009766280651093
4700.0 0.00014009374380111696
4800.0 0.00014008983969688416
4900.0 0.00013910937309265136
5000.0 0.0002309023439884186
5100.0 0.00014404882490634917
5200.0 0.0001400449275970459
5300.0 0.0001400175839662552
5400.0 0.0001390371024608612
5500.0 0.00014100976288318636
5600.0 0.00014098241925239563
5700.0 0.00014998827874660491
5800.0 0.00021295899152755737
5900.0 0.00013893164694309235
6000.0 0.00014088085293769835
6100.0 0.00014598046243190766
6200.0 0.00013899999856948852
6300.0 0.00013899609446525575
6400.0 0.00013899219036102295
6500.0 0.00023007617890834808
6600.0 0.00013907226920127869
6700.0 0.0001390683650970459
6800.0 0.00014004100859165192
6900.0 0.00013906054198741912
7000.0 0.00013905663788318635
7100.0 0.0001468886733055115
7200.0 0.00022704297304153442
7300.0 0.0001390390694141388
7400.0 0.00013905858993530274
7500.0 0.00014005468785762787
7600.0 0.00013907422125339507
7700.0 0.00014007031917572023
7800.0 0.00013908983767032623
7900.0 0.00021210741996765137
