0 1 -1.0745963831419531223e-16 5.3729819114208108373e-17 0 0 -5.3729819199987203855e-17 4.9104538871223052695e-16 0 0
1.642710472279261 1 -1.0946599186254161957e-16 5.5758641301212471258e-17 0 -2.2468638658206178448e-20 -5.3729819199987357929e-17 4.9104538304635372801e-16 -1.1538397323722667863e-08 2.8675770334811691091e-15
3.285420944558521 1 -1.0872587935150464923e-16 5.5010276301787429193e-17 0 -1.4216150270238331838e-20 -5.3729819199987456537e-17 4.9104535394168896994e-16 -7.0809221217192459351e-08 4.7028263349091175125e-15
4.928131416837783 1 -1.0771228317162514267e-16 5.3985314640808521005e-17 0 -2.8506691706200425154e-21 -5.3729819199987240833e-17 4.9104535698917865228e-16 -6.4603094955980571264e-08 6.8821848803548060197e-16
6.570841889117043 1 -1.098496905628045858e-16 5.6146594389245479091e-17 0 -2.6723026428238620106e-20 -5.3729819199987345603e-17 4.9104533986849265955e-16 -9.9468886156314529496e-08 2.6381708708026757066e-15
8.213552361396303 1 -1.079658720388949111e-16 5.4241752313183359256e-17 0 -5.6994742758745734765e-21 -5.3729819199987425722e-17 4.9104531607833441755e-16 -1.4791686833652215123e-07 4.1293109282128836118e-15
9.856262833675565 1 -1.0837090848318713368e-16 5.4651335937117153868e-17 0 -1.0246653917617927311e-20 -5.3729819199987598285e-17 4.9104534753633504313e-16 -8.3853542728106289404e-08 7.3409972057117936136e-15
11.49897330595483 1 -1.0969451803372531846e-16 5.598968258875904873e-17 0 -2.4983755021115653014e-20 -5.3729819199987376418e-17 4.9104529843708779093e-16 -1.8384276649611411778e-07 3.2116862774989092129e-15
13.14168377823409 1 -1.0750899988507707017e-16 5.377973873637868913e-17 0 -5.5805128917750115565e-22 -5.3729819199987561307e-17 4.9104531658758485681e-16 -1.4687979426766690742e-07 6.6527787176763126172e-15
14.78439425051335 1 -1.0916298674820939421e-16 5.5452232419072175869e-17 0 -1.9064870850414052748e-20 -5.3729819199987635263e-17 4.9104528893933285134e-16 -2.0318467491827507321e-07 8.0292156937472730323e-15
16.42710472279261 1 -1.0907540245464047718e-16 5.5363666913010092251e-17 0 -1.8083658357523571052e-20 -5.3729819199987906434e-17 4.9104525463561413171e-16 -2.7304322467391424631e-07 1.3076151272674131043e-14
18.06981519507187 1 -1.075382594777570323e-16 5.3809319967189141212e-17 0 -8.7968942015036540883e-22 -5.372981919998804202e-17 4.9104525408967051769e-16 -2.741550233519329909e-07 1.5599619062137560837e-14
19.71252566735113 1 -1.0973897189347038638e-16 5.6034608424922356252e-17 0 -2.545573143997257471e-20 -5.3729819199988005042e-17 4.9104525049515944013e-16 -2.814751431620177756e-07 1.4911400574102078263e-14
21.35523613963039 1 -1.0828012052735110854e-16 5.4559550287358731966e-17 0 -9.2489599956748687734e-21 -5.3729819199988054346e-17 4.9104540586883621631e-16 3.4938940643259584273e-08 1.5829025224816051873e-14
22.99794661190965 1 -1.0804173748095608091e-16 5.4318457581377684039e-17 0 -6.5393004094792965227e-21 -5.3729819199987875619e-17 4.9104522777404715586e-16 -3.2774604358499102228e-07 1.2502635865977897142e-14
24.64065708418891 1 -1.0982924587867129166e-16 5.6125889343149482094e-17 0 -2.6462664465899611617e-20 -5.3729819199987703056e-17 4.9104530055708313864e-16 -1.7952545612839992547e-07 9.2909495884789879294e-15
26.28336755646817 1 -1.0765630340824968651e-16 5.3928696079994308246e-17 0 -2.2118717323832622623e-21 -5.3729819199987758523e-17 4.9104521702344886597e-16 -3.4963933193882348042e-07 1.0323277320532208635e-14
27.92607802874743 1 -1.0881607315985330776e-16 5.5101438732986813404e-17 0 -1.518477312120435934e-20 -5.3729819199987696893e-17 4.9104521896835821209e-16 -3.4567857924502115719e-07 9.1762465071397408337e-15
29.5687885010267 1 -1.0939010796970180397e-16 5.5681864582082381472e-17 0 -2.1575812368405850797e-20 -5.3729819199987820152e-17 4.9104526947746378777e-16 -2.4281821900797862474e-07 1.1470308133924676437e-14
31.21149897330595 1 -1.074595968058398603e-16 5.3729779853246156069e-17 0 -2.247393894932738065e-24 -5.3729819199987598285e-17 4.9104522172294413614e-16 -3.4006894317599669539e-07 7.3409972057117936136e-15
32.85420944558521 1 -1.0952959689805600122e-16 5.5822874367858800203e-17 0 -2.3096669790376734633e-20 -5.3729819199987579796e-17 4.9104516767862418499e-16 -4.501286671719396447e-07 6.9968879616940523265e-15
34.49691991786447 1 -1.0862978165123079554e-16 5.491307935797381329e-17 0 -1.3116906730612845469e-20 -5.3729819199987592122e-17 4.9104524096313588977e-16 -3.0088683863757261246e-07 7.2262941243725465179e-15
36.13963039014374 1 -1.0776715107053288095e-16 5.4040795496831387351e-17 0 -3.4636262859099478644e-21 -5.372981919998740107e-17 4.9104520089264703357e-16 -3.8248925213601662239e-07 3.6704986028558968068e-15
37.782340862423 1 -1.0985649009007947479e-16 5.6153383545490662515e-17 0 -2.6712655398315904993e-20 -5.3729819199987136062e-17 4.9104515025919025656e-16 -4.8560285006591707926e-07 -1.2617338947317143055e-15
39.42505133470226 1 -1.0789037966880108227e-16 5.4165409068113997792e-17 0 -4.8485992999942041155e-21 -5.3729819199987080595e-17 4.9104519546597317426e-16 -3.9354051946090428838e-07 -2.2940616267849352084e-15
41.06776180698152 1 -1.0845667687940539179e-16 5.4738027683023908966e-17 0 -1.1170003605741700369e-20 -5.3729819199987222344e-17 4.9104516474419345594e-16 -4.5610455208298409216e-07 3.4410924401774030099e-16
42.71047227926078 1 -1.0964023942902396717e-16 5.593471701742794151e-17 0 -2.4296788391263171621e-20 -5.3729819199987290137e-17 4.9104508558486656261e-16 -6.1731027504259030397e-07 1.6058431387494546065e-15
